NAME_LABEL,MESSAGE
STR_SYSTEM_MESSAGE_938,No way!
STR_SYSTEM_MESSAGE_939,Here you go.
STR_SYSTEM_MESSAGE_940,Would this be all right?
STR_SYSTEM_MESSAGE_941,I hope this is good enough ...
STR_SYSTEM_MESSAGE_942,
STR_SYSTEM_MESSAGE_943,
STR_SYSTEM_MESSAGE_944,
STR_SYSTEM_MESSAGE_945,
STR_SYSTEM_MESSAGE_946,
STR_SYSTEM_MESSAGE_947,
STR_SYSTEM_MESSAGE_948,
STR_SYSTEM_MESSAGE_949,
STR_SYSTEM_MESSAGE_950,
STR_SYSTEM_MESSAGE_951,
STR_SYSTEM_MESSAGE_952,
STR_SYSTEM_MESSAGE_953,
STR_SYSTEM_MESSAGE_954,
STR_SYSTEM_MESSAGE_955,
STR_SYSTEM_MESSAGE_956,
STR_SYSTEM_MESSAGE_957,
STR_SYSTEM_MESSAGE_958,
STR_SYSTEM_MESSAGE_959,
STR_SYSTEM_MESSAGE_960,
STR_SYSTEM_MESSAGE_961,
STR_SYSTEM_MESSAGE_962,
STR_SYSTEM_MESSAGE_963,
STR_SYSTEM_MESSAGE_964,
STR_SYSTEM_MESSAGE_965,
STR_SYSTEM_MESSAGE_966,
STR_SYSTEM_MESSAGE_967,
STR_SYSTEM_MESSAGE_968,
STR_SYSTEM_MESSAGE_969,
STR_SYSTEM_MESSAGE_970,
STR_SYSTEM_MESSAGE_971,
STR_SYSTEM_MESSAGE_972,
STR_SYSTEM_MESSAGE_973,
STR_SYSTEM_MESSAGE_974,
STR_SYSTEM_MESSAGE_975,
STR_SYSTEM_MESSAGE_976,
STR_SYSTEM_MESSAGE_977,
STR_SYSTEM_MESSAGE_978,
STR_SYSTEM_MESSAGE_979,
STR_SYSTEM_MESSAGE_980,
STR_SYSTEM_MESSAGE_981,
STR_SYSTEM_MESSAGE_982,You haven't accepted any quests.
STR_SYSTEM_MESSAGE_983,You do not have the necessary item(s).
STR_SYSTEM_MESSAGE_984,You have no space in your container.
STR_SYSTEM_MESSAGE_985,You have items selected.<CR>Cancel anyway?
STR_SYSTEM_MESSAGE_986,"Yep, getting around is much easier when you're out under clear skies."
STR_SYSTEM_MESSAGE_987,"Oh, it's gotten nice and sunny. That'll make for easy adventuring."
STR_SYSTEM_MESSAGE_988,"Finally, clear skies! There's nothing better than a nice, sunny day."
STR_SYSTEM_MESSAGE_989,"This weather's the best for gettin' around. C'mon, now's the time for explorin'!"
STR_SYSTEM_MESSAGE_990,"Sunny weather does wonders for your mood, doesn't it?"
STR_SYSTEM_MESSAGE_991,Sunny days are my favorite!
STR_SYSTEM_MESSAGE_992,Looks like the clouds are rolling in. I wonder if it'll rain ...
STR_SYSTEM_MESSAGE_993,"It's gotten pretty cloudy. Well, it's fine so long as it doesn't rain."
STR_SYSTEM_MESSAGE_994,"Ooh, I don't like the look of those clouds. I hope this clears up soon."
STR_SYSTEM_MESSAGE_995,"Clouds or not, weather's not gonna slow down my explorin'."
STR_SYSTEM_MESSAGE_996,"Well, those clouds are certainly an ominous color. The air feels a little more humid, too ..."
STR_SYSTEM_MESSAGE_997,"*Sniff* *Sniff* ... Hm, smells like rain. I think we might get a little wet."
STR_SYSTEM_MESSAGE_998,Rain! Oh no!
STR_SYSTEM_MESSAGE_999,"Yeesh, we're going to be soaking wet by the time we get back."
STR_SYSTEM_MESSAGE_1000,"Whoa, it's really coming down! I wish I'd brought a poncho with me ..."
STR_SYSTEM_MESSAGE_1001,"Rain means mud, and mud means things get slippery. It makes walkin' around a downright pain."
STR_SYSTEM_MESSAGE_1002,"Goodness, it's raining. It would be nice if this cleared up soon ..."
STR_SYSTEM_MESSAGE_1003,"Nooo, my hair gets so heavy when it's wet ... *sniffle* ..."
STR_SYSTEM_MESSAGE_1004,"Ooh, my ears are ringing ... I don't like how loud thunder gets."
STR_SYSTEM_MESSAGE_1005,"Neither the lightning nor the rain's letting up, huh? Maybe we should go take cover until it dies down."
STR_SYSTEM_MESSAGE_1006,Yeeek! I hate this! Can't we stop somewhere until this blows over?!
STR_SYSTEM_MESSAGE_1007,It's stormin' pretty hard. Let's find a spot to sit and wait until it dies down.
STR_SYSTEM_MESSAGE_1008,"Being out in these conditions is rather dangerous. Watch your step, everyone."
STR_SYSTEM_MESSAGE_1009,S-seems like we shouldn't even bother finding shelter if we're already this wet.
STR_SYSTEM_MESSAGE_1010,Looks like it finally stopped raining! That really was lousy weather ...
STR_SYSTEM_MESSAGE_1011,"Good, I think it'll stay like this for a while. We should get moving while we can."
STR_SYSTEM_MESSAGE_1012,"Finally! It's not raining anymore! Seriously, that was NOT a good time ..."
STR_SYSTEM_MESSAGE_1013,"... After the rain comes that stiflin' humidity. That's way worse, in my book."
STR_SYSTEM_MESSAGE_1014,"Thank goodness, the rain seems to have let up. It should stay like this for some time."
STR_SYSTEM_MESSAGE_1015,"I really like the sky after it rains, but I'd rather change out of these wet clothes."
STR_SYSTEM_MESSAGE_1016,"Fog, huh ...? The lower visibility might be a bit dangerous."
STR_SYSTEM_MESSAGE_1017,"Fog's rolled in. Watch out for sneak attacks, everyone."
STR_SYSTEM_MESSAGE_1018,Whoa! It's super foggy. I'm a little worried that monsters are going to pop out of nowhere ...
STR_SYSTEM_MESSAGE_1019,"Tch, fog. This is way more dangerous than trekkin' through rain or storms."
STR_SYSTEM_MESSAGE_1020,Perhaps we should stay put? Moving about in the fog can be quite perilous.
STR_SYSTEM_MESSAGE_1021,I'm okay with a bit of fog.
STR_SYSTEM_MESSAGE_1023,"That caught your eye, did it? I should've known!"
STR_SYSTEM_MESSAGE_1024,Thanks! Is there anything else you'd like?
STR_SYSTEM_MESSAGE_1025,You have sharp eyes!
STR_SYSTEM_MESSAGE_1026,"Amazing, thanks. Was there anything else you wanted?"
STR_SYSTEM_MESSAGE_1027,"Ooh, you picked a really good one!"
STR_SYSTEM_MESSAGE_1028,"Great, all right! Were you looking for anything else?"
STR_SYSTEM_MESSAGE_1029,Nice! You've got a really good eye for these things!
STR_SYSTEM_MESSAGE_1030,Thank you. Did you want to trade for anything else?
STR_SYSTEM_MESSAGE_1031,"That, my friend, is an excellent pick."
STR_SYSTEM_MESSAGE_1032,Thanks! Did you need anything else?
STR_SYSTEM_MESSAGE_1033,"Goodness, what a fine choice."
STR_SYSTEM_MESSAGE_1034,Thank you very much. Was there anything else you required?
STR_SYSTEM_MESSAGE_1035,You've come across something pretty impressive!
STR_SYSTEM_MESSAGE_1036,Thanks a bunch! Was there anything else?
STR_SYSTEM_MESSAGE_1037,"Oh, that's a solid choice."
STR_SYSTEM_MESSAGE_1038,Thank you very much. Was that everything you were looking for?
STR_SYSTEM_MESSAGE_1039,"Ooh, I see. That's a splendid choice."
STR_SYSTEM_MESSAGE_1040,Thank you. Did you need anything else?
STR_SYSTEM_MESSAGE_1041,"Good, good. That one is. Very nice."
STR_SYSTEM_MESSAGE_1042,"Thank you, thank you. Do you need. Anything else?"
STR_SYSTEM_MESSAGE_1043,"A nice choice, that one is. A good eye, you have."
STR_SYSTEM_MESSAGE_1044,"Your business, I thank you for. Something else, you need?"
STR_SYSTEM_MESSAGE_1045,I should've known you'd go for that. Great choice.
STR_SYSTEM_MESSAGE_1046,Thanks. Is there anything else you need?
STR_SYSTEM_MESSAGE_1047,I should've known you'd go for that. Great choice.
STR_SYSTEM_MESSAGE_1048,Thanks. Is there anything else you need?
STR_SYSTEM_MESSAGE_1049,"Goodness, you have quite the eye."
STR_SYSTEM_MESSAGE_1050,"Thank you. Was there anything else, or are you all good?"
STR_SYSTEM_MESSAGE_1051,"Goodness, you have quite the eye."
STR_SYSTEM_MESSAGE_1052,"Thank you. Was there anything else, or are you all good?"
STR_SYSTEM_MESSAGE_1053,"Hmm, you have keen eyes."
STR_SYSTEM_MESSAGE_1054,Thank you. Is that everything?
STR_SYSTEM_MESSAGE_1055,You're certainly a human with an eye for quality.
STR_SYSTEM_MESSAGE_1056,Is that enough? Did you want to see anything else?
STR_SYSTEM_MESSAGE_1057,"Yes, yes! It's gooood stuff!"
STR_SYSTEM_MESSAGE_1058,"Thanks a bunch! Buuuuut, don't you want to take another look?"
STR_SYSTEM_MESSAGE_1059,You are. Amazing. That is also. Amazing.
STR_SYSTEM_MESSAGE_1060,"Thank you, human. Will you look at. Anything else?"
STR_SYSTEM_MESSAGE_1061,"A fine thing, you have chosen."
STR_SYSTEM_MESSAGE_1062,"Sincerely thankful, I am. View anything else, will you?"
STR_SYSTEM_MESSAGE_1063,Hm?
STR_SYSTEM_MESSAGE_1064,This is ...
STR_SYSTEM_MESSAGE_1065,What's this?
STR_SYSTEM_MESSAGE_1066,*Cough* *Cough*
STR_SUBTITLES_000,Hya!
STR_SUBTITLES_001,Take that!
STR_SUBTITLES_002,Ya!
STR_SUBTITLES_003,How's this?
STR_SUBTITLES_004,Keep going!
STR_SUBTITLES_005,I'm not done yet!
STR_SUBTITLES_006,Ha!
STR_SUBTITLES_007,Now!
STR_SUBTITLES_008,Here I go!
STR_SUBTITLES_009,Don't stop!
STR_SUBTITLES_010,One more!
STR_SUBTITLES_011,Rraah!
STR_SUBTITLES_012,Goooo!!
STR_SUBTITLES_013,Hiyaaaa!!
STR_SUBTITLES_014,It's over now!!
STR_SUBTITLES_015,Haaa!
STR_SUBTITLES_016,Take this!
STR_SUBTITLES_017,Again!
STR_SUBTITLES_018,Liftoff!
STR_SUBTITLES_019,It's not over!
STR_SUBTITLES_020,Ha!!
STR_SUBTITLES_021,Take that!!
STR_SUBTITLES_022,Ya!!
STR_SUBTITLES_023,Strong attack!!
STR_SUBTITLES_024,No holding back!!
STR_SUBTITLES_025,This'll burn!
STR_SUBTITLES_026,"Burn, baby!"
STR_SUBTITLES_027,To ashes!
STR_SUBTITLES_028,Turn up the heat!
STR_SUBTITLES_029,You can't escape!
STR_SUBTITLES_030,Ryza kick!!
STR_SUBTITLES_031,Slash!
STR_SUBTITLES_032,They're open!
STR_SUBTITLES_033,Take that and that!
STR_SUBTITLES_034,And that and that!
STR_SUBTITLES_035,You're done for!
STR_SUBTITLES_036,Bullseye!
STR_SUBTITLES_037,Chill out.
STR_SUBTITLES_038,Want ice with that?
STR_SUBTITLES_039,I've got more!
STR_SUBTITLES_040,No restraint!
STR_SUBTITLES_041,Final blow!
STR_SUBTITLES_042,This one's on me!
STR_SUBTITLES_043,Up we go!
STR_SUBTITLES_044,Fly!
STR_SUBTITLES_045,There's no escape!
STR_SUBTITLES_046,Combo hit!
STR_SUBTITLES_047,Chaaarge!
STR_SUBTITLES_048,Here I go!
STR_SUBTITLES_049,Target acquired!
STR_SUBTITLES_050,It's a hit!
STR_SUBTITLES_051,Goodbye!
STR_SUBTITLES_052,Fly! Fly!
STR_SUBTITLES_053,Can't run from rain!
STR_SUBTITLES_054,Rain of light!
STR_SUBTITLES_055,Time to end this!
STR_SUBTITLES_056,Can you survive?!
STR_SUBTITLES_057,How's this?
STR_SUBTITLES_058,Take that!!
STR_SUBTITLES_059,A big one's coming!
STR_SUBTITLES_060,This'll do it!
STR_SUBTITLES_061,All at once!
STR_SUBTITLES_062,Next!
STR_SUBTITLES_063,Now!
STR_SUBTITLES_064,Together now!
STR_SUBTITLES_065,Photon Quasar!!
STR_SUBTITLES_066,Yaa!
STR_SUBTITLES_067,Haa!
STR_SUBTITLES_068,Take that!
STR_SUBTITLES_069,I got it!
STR_SUBTITLES_070,I got your back!
STR_SUBTITLES_071,I'll go!
STR_SUBTITLES_072,Leave it to me!
STR_SUBTITLES_073,Here I go!
STR_SUBTITLES_074,Alright!
STR_SUBTITLES_075,Got you.
STR_SUBTITLES_076,There.
STR_SUBTITLES_077,A sure hit.
STR_SUBTITLES_078,It's not over!
STR_SUBTITLES_079,Once more!
STR_SUBTITLES_080,A perfect spot!
STR_SUBTITLES_081,This'll hit!
STR_SUBTITLES_082,I see you!
STR_SUBTITLES_083,Now!
STR_SUBTITLES_084,You won't get away!
STR_SUBTITLES_085,A clear shot!
STR_SUBTITLES_086,Direct hit!
STR_SUBTITLES_087,You're done for!
STR_SUBTITLES_088,Full strength!
STR_SUBTITLES_089,Got you!!
STR_SUBTITLES_090,My shots are fast!
STR_SUBTITLES_091,Rapid fire!
STR_SUBTITLES_092,More shots coming!
STR_SUBTITLES_093,I can still hit!
STR_SUBTITLES_094,"There, they're open!"
STR_SUBTITLES_095,Another hit!
STR_SUBTITLES_096,I feel light!
STR_SUBTITLES_097,I feel great!
STR_SUBTITLES_098,How's this?!
STR_SUBTITLES_099,This is everything!
STR_SUBTITLES_100,Ice arrows.
STR_SUBTITLES_101,Here's a cold one.
STR_SUBTITLES_102,Hit! Another!
STR_SUBTITLES_103,Repositioning!
STR_SUBTITLES_104,A triple!
STR_SUBTITLES_105,Another hit!
STR_SUBTITLES_106,My bow!
STR_SUBTITLES_107,Direct hit!
STR_SUBTITLES_108,Once more!
STR_SUBTITLES_109,I can still hit!
STR_SUBTITLES_110,Blow away!
STR_SUBTITLES_111,Fly!
STR_SUBTITLES_112,I can see you.
STR_SUBTITLES_113,Too slow!
STR_SUBTITLES_114,Another bullseye!
STR_SUBTITLES_115,An easy shot!
STR_SUBTITLES_116,One more shot!
STR_SUBTITLES_117,Another hit!
STR_SUBTITLES_118,"Wind, empower me!"
STR_SUBTITLES_119,With the wind!
STR_SUBTITLES_120,Carry my arrow!
STR_SUBTITLES_121,Ride the tailwind!
STR_SUBTITLES_122,"Once more, please!"
STR_SUBTITLES_123,Blow them down!
STR_SUBTITLES_124,"Gale, consume you!"
STR_SUBTITLES_125,Storm shot!
STR_SUBTITLES_126,The power of light!
STR_SUBTITLES_127,"Light, aid me!"
STR_SUBTITLES_128,"Ice, envelope!"
STR_SUBTITLES_129,If this hits!
STR_SUBTITLES_130,There we go!
STR_SUBTITLES_131,Please!
STR_SUBTITLES_132,"Everyone, go for it!"
STR_SUBTITLES_133,Strengthen everyone!
STR_SUBTITLES_134,No escape now!
STR_SUBTITLES_135,Rain of arrows!
STR_SUBTITLES_136,Something special!
STR_SUBTITLES_137,"Power, rising..."
STR_SUBTITLES_138,Now!
STR_SUBTITLES_139,You're done!
STR_SUBTITLES_140,Last Stage!!
STR_SUBTITLES_141,There!
STR_SUBTITLES_142,Leave it to me!
STR_SUBTITLES_143,Direct hit!
STR_SUBTITLES_144,I've got it.
STR_SUBTITLES_145,Are you okay?
STR_SUBTITLES_146,Here I go!
STR_SUBTITLES_147,Yaa!
STR_SUBTITLES_148,Take that!
STR_SUBTITLES_149,Watch out!
STR_SUBTITLES_150,Ha!
STR_SUBTITLES_151,Haa!
STR_SUBTITLES_152,Here I come!
STR_SUBTITLES_153,Take this!
STR_SUBTITLES_154,How's that?
STR_SUBTITLES_155,Hiyaaa!
STR_SUBTITLES_156,I'm not done yet!
STR_SUBTITLES_157,Get ready!
STR_SUBTITLES_158,Hiyaaa!!
STR_SUBTITLES_159,Take this!!
STR_SUBTITLES_160,How's that?!
STR_SUBTITLES_161,Again!!
STR_SUBTITLES_162,I'll end you!!
STR_SUBTITLES_163,You like that?!
STR_SUBTITLES_164,It's over!!
STR_SUBTITLES_165,Haaa!!
STR_SUBTITLES_166,Combo strike!!
STR_SUBTITLES_167,I'm not done!
STR_SUBTITLES_168,"Yeah, take it!"
STR_SUBTITLES_169,Here's the next one!
STR_SUBTITLES_170,I won't stop!!
STR_SUBTITLES_171,Take this!!
STR_SUBTITLES_172,How's this!?
STR_SUBTITLES_173,I'll crush you!!
STR_SUBTITLES_174,You like that?!
STR_SUBTITLES_175,Absolutely shocking!
STR_SUBTITLES_176,This one's tough!
STR_SUBTITLES_177,It's not over yet!
STR_SUBTITLES_178,You want to tingle?!
STR_SUBTITLES_179,Lightning strike!!
STR_SUBTITLES_180,It's strong!!
STR_SUBTITLES_181,Hybrid attack!
STR_SUBTITLES_182,Back off!!
STR_SUBTITLES_183,Take that and that!!
STR_SUBTITLES_184,You can't stop it!
STR_SUBTITLES_185,You're finished!!
STR_SUBTITLES_186,I'll finish it.
STR_SUBTITLES_187,I feel the strength!
STR_SUBTITLES_188,I'll slice you up!
STR_SUBTITLES_189,Can you take this?
STR_SUBTITLES_190,This is a big one!!
STR_SUBTITLES_191,Take thiiiis!!
STR_SUBTITLES_192,You like that?!
STR_SUBTITLES_193,"Power, yes!"
STR_SUBTITLES_194,I'll take it!!
STR_SUBTITLES_195,Not even hard.
STR_SUBTITLES_196,Give it to me!
STR_SUBTITLES_197,Don't mind if I do!
STR_SUBTITLES_198,Wither!!
STR_SUBTITLES_199,"Not coming, then I will!"
STR_SUBTITLES_200,"Here I go, take this!"
STR_SUBTITLES_201,Burst!!
STR_SUBTITLES_202,Perfect opportunity!
STR_SUBTITLES_203,"Heh, can you withstand this?"
STR_SUBTITLES_204,Howling earth!!
STR_SUBTITLES_205,Right there!!
STR_SUBTITLES_206,I'll run you through!
STR_SUBTITLES_207,Block it if you can!
STR_SUBTITLES_208,I'll break your guard open!!
STR_SUBTITLES_209,Don't worry. I'll protect everyone!!
STR_SUBTITLES_210,Protecting people is what I do.
STR_SUBTITLES_211,I'm going full force.
STR_SUBTITLES_212,Raaaaaagh!
STR_SUBTITLES_213,"Alright, let's do this!!"
STR_SUBTITLES_214,Take this!!
STR_SUBTITLES_215,Grand Impact!!
STR_SUBTITLES_216,Graaah!
STR_SUBTITLES_217,Take this!
STR_SUBTITLES_218,Hrrah!
STR_SUBTITLES_219,Hnng!
STR_SUBTITLES_220,I'll do it.
STR_SUBTITLES_221,You alright?
STR_SUBTITLES_222,This should do!
STR_SUBTITLES_223,How was that?
STR_SUBTITLES_224,Let's go.
STR_SUBTITLES_225,Ha!
STR_SUBTITLES_226,Ya!
STR_SUBTITLES_227,Haa!
STR_SUBTITLES_228,Haaa!
STR_SUBTITLES_229,I'll cut you!
STR_SUBTITLES_230,Take this!
STR_SUBTITLES_231,Here goes!
STR_SUBTITLES_232,Take that!
STR_SUBTITLES_233,How's this?
STR_SUBTITLES_234,This should do!!
STR_SUBTITLES_235,I trained for this!
STR_SUBTITLES_236,Here I go!
STR_SUBTITLES_237,This is it!!
STR_SUBTITLES_238,Take this!!
STR_SUBTITLES_239,I'll end it!!
STR_SUBTITLES_240,There!
STR_SUBTITLES_241,You're slow!
STR_SUBTITLES_242,Haa!!
STR_SUBTITLES_243,It's not over!
STR_SUBTITLES_244,Haa!
STR_SUBTITLES_245,Here!
STR_SUBTITLES_246,Haaaaaaaa!
STR_SUBTITLES_247,Taaaaake this!
STR_SUBTITLES_248,You want some of this?!
STR_SUBTITLES_249,One more time!!
STR_SUBTITLES_250,I'm off!
STR_SUBTITLES_251,I'm on it!
STR_SUBTITLES_252,You think you can escape?
STR_SUBTITLES_253,I'm not done with you yet!
STR_SUBTITLES_254,Take this!
STR_SUBTITLES_255,Right there!!
STR_SUBTITLES_256,Go!!
STR_SUBTITLES_257,Hit it!!
STR_SUBTITLES_258,Another one!!
STR_SUBTITLES_259,Burn!!
STR_SUBTITLES_260,Incinerate!
STR_SUBTITLES_261,How 'bout this?
STR_SUBTITLES_262,I know I'm fast!
STR_SUBTITLES_263,Not fast enough?
STR_SUBTITLES_264,Over here!
STR_SUBTITLES_265,"Hurry up, slowpoke!"
STR_SUBTITLES_266,One more hit!
STR_SUBTITLES_267,Take this!!
STR_SUBTITLES_268,Dark blade!
STR_SUBTITLES_269,See this trick.
STR_SUBTITLES_270,I won't hold back!
STR_SUBTITLES_271,You can't stop me now!
STR_SUBTITLES_272,This is the end!
STR_SUBTITLES_273,Vanish into darkness!
STR_SUBTITLES_274,"Ha, hiyaa!"
STR_SUBTITLES_275,Not stopping!
STR_SUBTITLES_276,Heeere I gooo!!!
STR_SUBTITLES_277,You can't keep up!!
STR_SUBTITLES_278,You're already finished.
STR_SUBTITLES_279,Did I go too fast?
STR_SUBTITLES_280,How about one of these?!
STR_SUBTITLES_281,Barrage!!
STR_SUBTITLES_282,Take that!!
STR_SUBTITLES_283,Haa!!
STR_SUBTITLES_284,It's over!!
STR_SUBTITLES_285,Can you stop my blaze?!
STR_SUBTITLES_286,Behold my ultimate skill!
STR_SUBTITLES_287,Are you too scared to move?
STR_SUBTITLES_288,"Sorry, but you're screwed."
STR_SUBTITLES_289,"Light, smite my enemies!"
STR_SUBTITLES_290,Ultimate attack! Einzelkampf!!
STR_SUBTITLES_291,Ha!
STR_SUBTITLES_292,Haa!
STR_SUBTITLES_293,Huh!
STR_SUBTITLES_294,I got this!
STR_SUBTITLES_295,You okay?!
STR_SUBTITLES_296,Don't hurt yourself.
STR_SUBTITLES_297,There.
STR_SUBTITLES_298,This should do!
STR_SUBTITLES_299,Let's go.
STR_SUBTITLES_300,Ha!
STR_SUBTITLES_301,Haa!
STR_SUBTITLES_302,Huh!
STR_SUBTITLES_303,Haa!!
STR_SUBTITLES_304,Taste steel!
STR_SUBTITLES_305,Here!
STR_SUBTITLES_306,You're defenseless!
STR_SUBTITLES_307,You're wide open!
STR_SUBTITLES_308,There!
STR_SUBTITLES_309,I'm speeding up!
STR_SUBTITLES_310,Haa!
STR_SUBTITLES_311,This should do!
STR_SUBTITLES_312,Get ready!
STR_SUBTITLES_313,You're done!
STR_SUBTITLES_314,This is it!!
STR_SUBTITLES_315,Not seeing me?
STR_SUBTITLES_316,This should do it!
STR_SUBTITLES_317,Once more!
STR_SUBTITLES_318,Haa!
STR_SUBTITLES_319,Hraaa!
STR_SUBTITLES_320,Haa!!
STR_SUBTITLES_321,HAAAAAAAA!!
STR_SUBTITLES_322,Think you can block?!
STR_SUBTITLES_323,I'll cut you in two!!
STR_SUBTITLES_324,This is it!!
STR_SUBTITLES_325,Behold my flaming blade.
STR_SUBTITLES_326,"Flames, envelop my blade!!"
STR_SUBTITLES_327,Haa!
STR_SUBTITLES_328,"Dance, fire!!"
STR_SUBTITLES_329,I'll cauterize you!!
STR_SUBTITLES_330,Gaze into my inferno!
STR_SUBTITLES_331,I'll use this momentum!
STR_SUBTITLES_332,"Okay, let's go!"
STR_SUBTITLES_333,And a little twist!!
STR_SUBTITLES_334,I'll pierce that armor!!
STR_SUBTITLES_335,"I see it, right there!!"
STR_SUBTITLES_336,Found your weak point!
STR_SUBTITLES_337,Pierce and slash!!
STR_SUBTITLES_338,I've got your weak point!
STR_SUBTITLES_339,"Don't stop, keep it up!"
STR_SUBTITLES_340,"Faster, more precise!!"
STR_SUBTITLES_341,Until the end!
STR_SUBTITLES_342,"One more time, right there!!"
STR_SUBTITLES_343,You'll never get close.
STR_SUBTITLES_344,I'll cut you apart!
STR_SUBTITLES_345,There!
STR_SUBTITLES_346,I'm about to go!
STR_SUBTITLES_347,I'll follow!!
STR_SUBTITLES_348,I'll end it!!
STR_SUBTITLES_349,Are you giving up?
STR_SUBTITLES_350,I'll show you speed!
STR_SUBTITLES_351,Can you survive this?!
STR_SUBTITLES_352,You cannot escape my blade.
STR_SUBTITLES_353,I'll show you true swordsmanship.
STR_SUBTITLES_354,You're in trouble now.
STR_SUBTITLES_355,Haa!!
STR_SUBTITLES_356,Get outta here!!
STR_SUBTITLES_357,Use my strength!!
STR_SUBTITLES_358,"Blade, aid my allies!"
STR_SUBTITLES_359,"Don't be afraid, it'll be over soon."
STR_SUBTITLES_360,I'll puncture you in a flash!!
STR_SUBTITLES_361,I've got this!!
STR_SUBTITLES_362,You can't escape my blade!
STR_SUBTITLES_363,Burn!!
STR_SUBTITLES_364,It's over!! Ultimate attack!
STR_SUBTITLES_365,Luminite Ignis!!
STR_SUBTITLES_366,Ha!
STR_SUBTITLES_367,Haa!
STR_SUBTITLES_368,There!
STR_SUBTITLES_369,Are you alright?
STR_SUBTITLES_370,Please leave it to us.
STR_SUBTITLES_371,Don't be reckless.
STR_SUBTITLES_372,Alright!
STR_SUBTITLES_373,Let's go.
STR_SUBTITLES_374,This should do!
STR_SUBTITLES_375,Ha!
STR_SUBTITLES_376,Huh!
STR_SUBTITLES_377,Haa!
STR_SUBTITLES_378,Hya!
STR_SUBTITLES_379,Haa!
STR_SUBTITLES_380,Haaa!
STR_SUBTITLES_381,Rraah!
STR_SUBTITLES_382,Take this!
STR_SUBTITLES_383,There's more where that came from!
STR_SUBTITLES_384,Haaa!!
STR_SUBTITLES_385,Hiyaaaa!
STR_SUBTITLES_386,Up!
STR_SUBTITLES_387,There we go!
STR_SUBTITLES_388,Take that!
STR_SUBTITLES_389,It's over!!
STR_SUBTITLES_390,Ha!
STR_SUBTITLES_391,Huh!
STR_SUBTITLES_392,Fly!
STR_SUBTITLES_393,Darkness!
STR_SUBTITLES_394,Can you dodge this?
STR_SUBTITLES_395,I'll chop you up!
STR_SUBTITLES_396,Slash!
STR_SUBTITLES_397,Eat it!
STR_SUBTITLES_398,I'll slice you!
STR_SUBTITLES_399,The end!
STR_SUBTITLES_400,Don't move!
STR_SUBTITLES_401,You won't need power.
STR_SUBTITLES_402,Stay put.
STR_SUBTITLES_403,Are you calmed down now?
STR_SUBTITLES_404,Be enfeebled!
STR_SUBTITLES_405,You noisy fool!
STR_SUBTITLES_406,How about I sap your strength?
STR_SUBTITLES_407,"Yes, don't fight it."
STR_SUBTITLES_408,I'll make a weak point!
STR_SUBTITLES_409,You'll be wide open!
STR_SUBTITLES_410,Your armor will melt!
STR_SUBTITLES_411,Get ready to attack!!
STR_SUBTITLES_412,Calm down a bit.
STR_SUBTITLES_413,It won't do to rush.
STR_SUBTITLES_414,What an impatient wretch.
STR_SUBTITLES_415,You're testing my patience!
STR_SUBTITLES_416,I'll slow you down!
STR_SUBTITLES_417,Why not take a load off?
STR_SUBTITLES_418,A powerful one.
STR_SUBTITLES_419,A special lance.
STR_SUBTITLES_420,Penetrate!
STR_SUBTITLES_421,You want more?
STR_SUBTITLES_422,Blade of darkness!!
STR_SUBTITLES_423,Take it all!
STR_SUBTITLES_424,Haa!!
STR_SUBTITLES_425,How about this?!
STR_SUBTITLES_426,It's extremely sharp.
STR_SUBTITLES_427,Cut them to pieces!
STR_SUBTITLES_428,Can you withstand this?
STR_SUBTITLES_429,Break!!
STR_SUBTITLES_430,Ha!
STR_SUBTITLES_431,Hiyaa!
STR_SUBTITLES_432,Die as you watch my phantom.
STR_SUBTITLES_433,My phantom is not kind.
STR_SUBTITLES_434,"Acceleration! Everyone, don't trip!"
STR_SUBTITLES_435,"Everyone, let's end this now!!"
STR_SUBTITLES_436,"This is it, go!"
STR_SUBTITLES_437,Nobody escapes.
STR_SUBTITLES_438,You shall repent.
STR_SUBTITLES_439,Now!
STR_SUBTITLES_440,Dimension Reap!
STR_SUBTITLES_441,Ha!
STR_SUBTITLES_442,Rrraah!
STR_SUBTITLES_443,Hiya!
STR_SUBTITLES_444,Are you okay?
STR_SUBTITLES_445,I'll support.
STR_SUBTITLES_446,Don't overexert yourself.
STR_SUBTITLES_447,Here I go!
STR_SUBTITLES_448,Leave it to me.
STR_SUBTITLES_449,Alright!
STR_SUBTITLES_450,Ha!
STR_SUBTITLES_451,Huh!
STR_SUBTITLES_452,There.
STR_SUBTITLES_453,Hii!
STR_SUBTITLES_454,No escape.
STR_SUBTITLES_455,Slow.
STR_SUBTITLES_456,We're not done yet.
STR_SUBTITLES_457,What's wrong?
STR_SUBTITLES_458,Haa!!
STR_SUBTITLES_459,A stubborn one!
STR_SUBTITLES_460,Take this!
STR_SUBTITLES_461,I will end this.
STR_SUBTITLES_462,You're finished!!
STR_SUBTITLES_463,Hiyaaaa!
STR_SUBTITLES_464,The end!
STR_SUBTITLES_465,Raaaaaagh!
STR_SUBTITLES_466,Be severed!!
STR_SUBTITLES_467,Right here!!
STR_SUBTITLES_468,Fall!
STR_SUBTITLES_469,There!
STR_SUBTITLES_470,Pierce!!
STR_SUBTITLES_471,Can you take more?!
STR_SUBTITLES_472,It's almost over!
STR_SUBTITLES_473,How about this?!
STR_SUBTITLES_474,It's done!!
