NAME_LABEL,MESSAGE
STR_QUEST_RICH_FLAVOR_142,団長には、リヒトさんを見つけられなかったと嘘の報告をした……もしかしたら、事情はバレているかもしれないけど。<CR>今回の調査で錬金術の危険性と魅力が露になった気がする。<CR>私も錬金術の扱う立場として、しっかり考えないといけないのかも
STR_QUEST_RICH_FLAVOR_143,
STR_QUEST_RICH_FLAVOR_144,<CLRE>開拓クエスト<CLNR><CR>ウィルマさんに分かったことを伝えた。<CR>研究が進んでるおかげかウィルマさんも嬉しそう。<CR>こちらはひと段落ついたし、次はウィルマさんが解読できなかった<CR>伝想器をフラミィに確認してもらおう
STR_QUEST_RICH_FLAVOR_145,<CLRE>開拓クエスト<CLNR><CR>伝想器をスキャンしたけど、あまり大した情報はなかったね。<CR>ウィルマさんに報告しに行こう
STR_QUEST_RICH_FLAVOR_146,
STR_QUEST_RICH_FLAVOR_147,<CLRE>開拓クエスト<CLNR><CR>新たなる豊穣計画の準備は整い、団員たちも具体的な内容を<CR>知れて納得してくれているらしい。<CR>今後も、自分でできることをいろいろ探して、<CR>たくさん豊穣の形を実現させていきたいと思う
STR_QUEST_RICH_FLAVOR_148,<CLRE>開拓クエスト<CLNR><CR>この辺りは魔物が多いので、魔物退治をすることになった。<CR>たくさん魔物を退治して、あの観光地を使わせてもらおう
STR_QUEST_RICH_FLAVOR_149,<CLRE>開拓クエスト<CLNR><CR>観光地を使わせてもらう代わりに、<CR>アルバーたちが欲しがっているものを用意することにした。<CR>目的のものは、リグナス地方に行けば見つかりそう
STR_QUEST_RICH_FLAVOR_150,<CLRE>開拓クエスト<CLNR><CR>観光地を使わせてもらう代わりに、アルバーたちにぬいぐるみを<CR>作ってあげることになった。<CR>うんとかわいいのを作ってあげよう
STR_QUEST_RICH_FLAVOR_151,<CLRE>開拓クエスト<CLNR><CR>魔物を退治し、観光地を療養地として使う許可を貰えた。<CR>アルバーたちも人が集まるのを楽しみにしているみたい。<CR>まずはエアハルトさんに報告しよう
STR_QUEST_RICH_FLAVOR_152,<CLRE>開拓クエスト<CLNR><CR>アルバーたちが欲しがっていたものを納品し、<CR>観光地を療養地として使う許可を貰えた。<CR>アルバーたちも人が集まるのを楽しみにしているみたい。<CR>まずはエアハルトさんに報告しよう
STR_QUEST_RICH_FLAVOR_153,<CLRE>開拓クエスト<CLNR><CR>ぬいぐるみを納品し、観光地を療養地として使う許可を貰えた。<CR>アルバーたちも人が集まるのを楽しみにしているみたい。<CR>まずはエアハルトさんに報告しよう
STR_QUEST_RICH_FLAVOR_154,<CLRE>開拓クエスト<CLNR><CR>療養地に来た人たちが休める療養所を建てた。<CR>これで疲れ切っている団員たちが<CR>少しでも癒されればいいんだけれど……。<CR>とにかく、団長に報告しよう
STR_QUEST_RICH_FLAVOR_155,<CLRE>開拓クエスト<CLNR><CR>療養所へ送る第一陣の団員は決まったようだ。<CR>これでみんなが元気になってくれればいいんだけれど……。<CR>そのうち様子を聞いてみようかな
STR_QUEST_RICH_FLAVOR_156,<CLRE>開拓クエスト<CLNR><CR>前に作った追跡装置を利用して、源泉の場所を探すことにした。<CR>もし今も源泉が残っているなら、これで見つかるはずだ
STR_QUEST_RICH_FLAVOR_157,<CLRE>開拓クエスト<CLNR><CR>ここは調査団らしく、足で探すとしよう。<CR>やみくもでも、探し続ければ何かしら見つかるはずだ
STR_QUEST_RICH_FLAVOR_158,<CLRE>開拓クエスト<CLNR><CR>こういう時こそ、調査団員たちの力を借りよう。<CR>きっと、何かしらの手掛かりを見つけてくれるはずだ
STR_QUEST_RICH_FLAVOR_159,<CLRE>開拓クエスト<CLNR><CR>次の探索場所もすごく仰々しい施設。<CR>どんな恐ろしいものが見つかるか分からない以上、<CR>気を引き締めて調査しよう
STR_QUEST_RICH_FLAVOR_160,<CLRE>開拓クエスト<CLNR><CR>治安維持組織とホムンクルスの関係……。<CR>調べれば調べるほど謎が深まってくる。<CR>一度、集まった情報を持ち帰ろう
STR_QUEST_RICH_FLAVOR_161,<CLRE>開拓クエスト<CLNR><CR>資料の保管場所の調査として、皇陵区に行くことにした。<CR>一見関係なさそうだけど、そういう場所だからこそ<CR>秘密の保管場所があるかもしれない
STR_QUEST_RICH_FLAVOR_162,<CLRE>開拓クエスト<CLNR><CR>資料の保管場所の調査として、商業区に行くことにした。<CR>人が大勢集まる場所なら、何かしら情報が見つかるかもしれない
STR_QUEST_RICH_FLAVOR_163,<CLRE>開拓クエスト<CLNR><CR>皇陵区で発見した豊穣計画についての資料を手に入れた。<CR>それによると、実験場に研究資料が保管されていたらしい。<CR>豊穣計画の研究資料、それに実験場っていうと、<CR>探す場所は決まっている。<CR>一度、団長に報告に戻ろう
STR_QUEST_RICH_FLAVOR_164,<CLRE>開拓クエスト<CLNR><CR>例の貯水施設の関係者らしい人の声を聞いた。<CR>どうやらアラディス滅亡直前頃のもののようだが、<CR>その頃もまだ、あの貯水施設での実験は続いていたようだ。<CR>だとすると、資料もまだあそこに残されている……？<CR>なんにせよ、一度団長へ報告に戻ろう
STR_QUEST_RICH_FLAVOR_165,<CLRE>開拓クエスト<CLNR><CR>冒険者の人たちも、リヒトさんがどういう人かは知らなかった。<CR>けど、ユーステラで一般的に出回っていないマナ技術に関する<CR>知識を知っている、というのがどうにも気になる。<CR>これは団長に報告した方がよさそうだ
STR_QUEST_RICH_FLAVOR_166,リグナス地方はユーステラにもっとも近く、<CR>すべての地方の開拓の足掛かりとなる場所だ。<CR>まずは地盤固めとして、各種準備に協力してもらいたい
STR_QUEST_RICH_FLAVOR_167,リグナスは自然豊かな地域だ。ここでどれだけ<CR>資材を確保し、拠点を拡充できるかが、今後の<CR>開拓に大きく関わってくる。引き続き頼むぞ
STR_QUEST_RICH_FLAVOR_168,任務が上手く進めば、ここリグナスにさらなる<CR>人員を投入する、という話になるかもしれない。<CR>開拓任務はそういう準備も兼ねてるってわけだ
STR_QUEST_RICH_FLAVOR_169,リグナス開拓は大詰めと言っていい段階だな。<CR>アラディスの玄関口として、大勢を受け入れる体制も<CR>整ってきたが……最後の一押しだ。協力してくれ！
STR_QUEST_RICH_FLAVOR_170,シバーシュ地方には特殊な植生が広がっているな……。<CR>今後は学者や研究者の類も多くここへやってくる。<CR>受け入れる体制を整えるためにも、準備をしなければな
STR_QUEST_RICH_FLAVOR_171,シバーシュには現地の住民もいる。俺たちは<CR>後からやってきた新参者だ。彼らに迷惑をかけず、<CR>だが確実に開拓は進めていく必要があるぞ
STR_QUEST_RICH_FLAVOR_172,シバーシュ地方は、首都へ向かう際の主要な<CR>中継地点になることが想定されている。安全に<CR>補給したり、休息の取れる場所として整備が必要なんだ
STR_QUEST_RICH_FLAVOR_173,魔物の掃討、各地の探索、拠点の準備と……<CR>いろいろやってもらったが、おかげで開拓は順調だ。<CR>目標としていた任務もあとわずか。最後まで頼むぜ
STR_QUEST_RICH_FLAVOR_174,アウルーマ地方には旧文明の建築物も多く残っている。<CR>失われた歴史や技術に関する資料の発見も期待できる。<CR>本腰を入れて調査を行うためにも、準備を整えないとな
STR_QUEST_RICH_FLAVOR_175,案の定だ。ここには多くの情報が眠ってる……。<CR>人手不足、資源不足だ！　ユーステラ本国に増員の<CR>要請も出した。返事が来るまでに、拠点を拡充するぞ！
STR_QUEST_RICH_FLAVOR_176,あちこちに建造物の残骸があるだろ？　これを上手く<CR>活用すれば、今より多くの人員を運用できる……<CR>と思ったが、補修や安全確保のために準備が必要らしい
STR_QUEST_RICH_FLAVOR_177,リグナスからの距離もあって、開拓もだいぶ難航した。<CR>が、ようやく終わりも見えてきたぞ。団員たちの練度も<CR>目に見えて上がった。お前たちの協力のおかげだな
STR_QUEST_RICH_FLAVOR_178,ラクーナ地方は我々の想像を超えた特殊な状況にある。<CR>何から手をつけたものか悩んだが……ひとまず、<CR>これまでの経験をもとに必要な作業をまとめておいたぞ
STR_QUEST_RICH_FLAVOR_179,不可視の障壁、純白の大都市……。未知の脅威が<CR>俺たちを待ち構えているかもしれない。開拓とは<CR>「切り拓く」こと。安全を確保すべく、任務を進めるぞ
STR_QUEST_RICH_FLAVOR_180,バシリウスの脅威も残されている今、調査団の活動も<CR>慎重になる。だが、進まないわけにもいかない。<CR>……最後の地方だ。小さな一歩を積み重ねていこう
STR_QUEST_RICH_FLAVOR_181,お前にとってここまでの道のりは長かったか？<CR>俺には一瞬に感じられたよ。決して平坦な道のりじゃ<CR>なかっただろうが……どうにか、やり遂げたんだな
STR_QUEST_RICH_DETAIL_TEXT_000,灯台前にエナジー生成器を配置する
STR_QUEST_RICH_DETAIL_TEXT_001,灯台前に普通のベッドを３個配置する
STR_QUEST_RICH_DETAIL_TEXT_002,シレンタ草原の祈念の社をクリアする
STR_QUEST_RICH_DETAIL_TEXT_003,<CLRE><STR0><CLNR>のレシピ
STR_QUEST_RICH_DETAIL_TEXT_004,<CLRE><STR0><CLNR>のショップ取引解禁
STR_QUEST_RICH_DETAIL_TEXT_005,<CLRE><STR0><CLNR>のショップ取引増加
STR_QUEST_RICH_DETAIL_TEXT_006,特殊拠点：<CLRE><STR0><CLNR>の解禁
STR_QUEST_RICH_DETAIL_TEXT_007,特殊拠点効率強化
STR_QUEST_RICH_DETAIL_TEXT_008,ハウジングプリセット枠追加
STR_QUEST_RICH_DETAIL_TEXT_009,家具の配置コスト上限増加
STR_QUEST_RICH_DETAIL_TEXT_010,家具『開拓の記憶』
STR_QUEST_RICH_DETAIL_TEXT_011,<CLRE><STR0><CLNR>の家具セット
STR_QUEST_RICH_DETAIL_TEXT_012,開拓クエストの解禁
STR_QUEST_RICH_DETAIL_TEXT_013,開拓率<NUM0>％で解禁
STR_QUEST_RICH_DETAIL_TEXT_018,<CLRE><STR0><CLNR>の<CLRE><STR1><CLNR>を討伐
STR_QUEST_RICH_DETAIL_TEXT_019,<CLRE><STR0><CLNR>を前衛に入れて戦闘
STR_QUEST_RICH_DETAIL_TEXT_020,<CLRE><STR0><CLNR>のスキル<CLRE><STR1><CLNR>を使用
STR_QUEST_RICH_DETAIL_TEXT_021,戦闘で<CLRE><STR0><CLNR>を使用
STR_QUEST_RICH_DETAIL_TEXT_022,<CLRE><STR0><CLNR>のしるべの古塔を解放
STR_QUEST_RICH_DETAIL_TEXT_023,ランドマーク<CLRE><STR0><CLNR>を解放
STR_QUEST_RICH_DETAIL_TEXT_024,<CLRE><STR0><CLNR>の祈念の社を解放
STR_QUEST_RICH_DETAIL_TEXT_025,<CLRE><STR0><CLNR>の宝箱を開ける
STR_QUEST_RICH_DETAIL_TEXT_026,<CLRE><STR0><CLNR>の伝想器をスキャン
STR_QUEST_RICH_DETAIL_TEXT_027,<CLRE><STR0><CLNR>のキャンプ地を発見
STR_QUEST_RICH_DETAIL_TEXT_028,<CLRE><STR0><CLNR>で<CLRE><STR1><CLNR>を採取
STR_QUEST_RICH_DETAIL_TEXT_029,<CLRE><STR0><CLNR>のレシピを想起
STR_QUEST_RICH_DETAIL_TEXT_030,<CLRE><STR0><CLNR>を作成
STR_QUEST_RICH_DETAIL_TEXT_031,<CLRE><STR0><CLNR>に<CLRE><STR1><CLNR>を配置
STR_QUEST_RICH_DETAIL_TEXT_032,<CLRE><STR0><CLNR>に建築スタイル：<CLRE><STR1><CLNR>で建築する
STR_QUEST_RICH_DETAIL_TEXT_033,<CLRE><STR0><CLNR>の合計快適度を上げる
STR_QUEST_RICH_DETAIL_TEXT_034,
STR_QUEST_RICH_DETAIL_TEXT_035,
STR_QUEST_RICH_DETAIL_TEXT_036,
STR_QUEST_RICH_DETAIL_TEXT_037,
STR_QUEST_RICH_DETAIL_TEXT_038,
STR_QUEST_RICH_DETAIL_TEXT_039,
STR_QUEST_RICH_DETAIL_TEXT_040,
STR_QUEST_RICH_DETAIL_TEXT_041,
STR_QUEST_RICH_DETAIL_TEXT_042,
STR_QUEST_RICH_DETAIL_TEXT_043,
STR_QUEST_RICH_DETAIL_TEXT_044,
STR_QUEST_RICH_DETAIL_TEXT_045,
STR_QUEST_RICH_DETAIL_TEXT_046,
STR_QUEST_RANDOM_TITLE_000,樹根層
STR_QUEST_RANDOM_TITLE_001,腐海層
STR_QUEST_RANDOM_TITLE_002,金属層
STR_QUEST_RANDOM_TITLE_003,叡智層
STR_QUEST_RANDOM_TITLE_004,サブマップ１
STR_QUEST_RANDOM_TITLE_005,サブマップ２
STR_QUEST_RANDOM_TITLE_006,サブマップ３
STR_QUEST_RANDOM_TITLE_007,サブマップ４
STR_QUEST_RANDOM_TITLE_009,雨漏り困ってます
STR_QUEST_RANDOM_TITLE_010,夜の魔物掃討
STR_QUEST_RANDOM_TITLE_011,分けてくれませんか？
STR_QUEST_RANDOM_TITLE_012,追いかけてみよう！
STR_QUEST_RANDOM_TITLE_013,テスト用 突発ランダムクエスト
STR_QUEST_RANDOM_TITLE_014,テスト用 突発ランダムクエスト2
STR_QUEST_RANDOM_TITLE_015,薬を求めて
STR_QUEST_RANDOM_TITLE_016,気持ち悪い……
STR_QUEST_RANDOM_TITLE_017,森の噂
STR_QUEST_RANDOM_TITLE_018,ウルフの群れ
STR_QUEST_RANDOM_TITLE_019,橋を塞ぐもの
STR_QUEST_RANDOM_TITLE_020,娘へのお土産
STR_QUEST_RANDOM_TITLE_021,植物研究家
STR_QUEST_RANDOM_TITLE_022,一目見たい！
STR_QUEST_RANDOM_TITLE_023,仕返し代行
STR_QUEST_RANDOM_TITLE_024,深夜の腕試し
STR_QUEST_RANDOM_TITLE_025,不気味な物音
STR_QUEST_RANDOM_TITLE_026,建物の補強
STR_QUEST_RANDOM_TITLE_027,秘密の夢
STR_QUEST_RANDOM_TITLE_028,お気に入りのコース
STR_QUEST_RANDOM_TITLE_029,キノコ愛好家
STR_QUEST_RANDOM_TITLE_030,パンサーの襲撃
STR_QUEST_RANDOM_TITLE_031,突然の訪問者その１
STR_QUEST_RANDOM_TITLE_032,朝の魔物掃討
STR_QUEST_RANDOM_TITLE_033,昼の魔物掃討
STR_QUEST_RANDOM_TITLE_034,朝の資源採取
STR_QUEST_RANDOM_TITLE_035,昼の資源採取
STR_QUEST_RANDOM_TITLE_036,夜の資源採取
STR_QUEST_RANDOM_TITLE_037,危険な魔物
STR_QUEST_RANDOM_TITLE_038,危険な採取
STR_QUEST_RANDOM_TITLE_039,大物狩り
STR_QUEST_RANDOM_TITLE_040,レアな魔物？
STR_QUEST_RANDOM_TITLE_041,襲撃の後始末
STR_QUEST_RANDOM_TITLE_043,討伐依頼
STR_QUEST_RANDOM_TITLE_044,採取依頼
STR_QUEST_RANDOM_TITLE_045,納品依頼
STR_QUEST_RANDOM_TITLE_046,作成依頼
STR_QUEST_RANDOM_TITLE_047,修理依頼
STR_QUEST_RANDOM_TITLE_048,調査依頼：遺跡
STR_QUEST_RANDOM_TITLE_049,調査依頼：間欠泉
STR_QUEST_RANDOM_TITLE_050,大型魔物の討伐
STR_QUEST_RANDOM_TITLE_051,希少品の採取
STR_QUEST_RANDOM_TITLE_052,強力な道具の作成
STR_QUEST_RANDOM_TITLE_053,芸術品の作成
STR_QUEST_RANDOM_TITLE_054,大地を駆ける魔物
STR_QUEST_RANDOM_TITLE_055,空の襲撃者
STR_QUEST_RANDOM_TITLE_056,腕試し
STR_QUEST_RANDOM_TITLE_057,魔物の群れ
STR_QUEST_RANDOM_TITLE_058,アルバーのお願い
STR_QUEST_RANDOM_TITLE_059,アルバーの頼み事
STR_QUEST_RANDOM_TITLE_060,魔物の住処
STR_QUEST_RANDOM_TITLE_061,大量発生！
STR_QUEST_RANDOM_TITLE_062,宝の在処
STR_QUEST_RANDOM_TITLE_063,☓
STR_QUEST_RANDOM_TITLE_064,☓
STR_QUEST_RANDOM_TITLE_065,☓
STR_QUEST_RANDOM_TITLE_066,☓
STR_QUEST_RANDOM_TITLE_067,☓
STR_QUEST_RANDOM_TITLE_068,☓
STR_QUEST_RANDOM_TITLE_069,☓
STR_QUEST_RANDOM_TITLE_070,☓
STR_QUEST_RANDOM_TITLE_071,☓
STR_QUEST_RANDOM_TITLE_072,☓
STR_QUEST_RANDOM_TITLE_073,☓
STR_QUEST_RANDOM_TITLE_074,☓
STR_QUEST_RANDOM_TITLE_075,☓
STR_QUEST_RANDOM_TITLE_076,☓
STR_QUEST_RANDOM_TITLE_077,☓
STR_QUEST_RANDOM_TITLE_078,☓
STR_QUEST_RANDOM_TITLE_079,☓
STR_QUEST_RANDOM_TITLE_080,☓
STR_QUEST_RANDOM_TITLE_081,生態調査
STR_QUEST_RANDOM_TITLE_082,物資の調達
STR_QUEST_RANDOM_TITLE_083,食材が足りません
STR_QUEST_RANDOM_TITLE_084,ご用心？
STR_QUEST_RANDOM_FLAVOR_000,雨漏りに困っているから木材を分けて欲しいらしい。<CR>余っているものを譲ってあげようかな
STR_QUEST_RANDOM_FLAVOR_001,帰り道に狂暴な魔物が出て困ってるんだって。<CR>回り道して帰ればって言いたいところだけど、<CR>少し可哀そうな気もするしどうしよう
STR_QUEST_RANDOM_FLAVOR_002,アクア鉱を誰かがたくさん取っちゃて困っているんだって。<CR>ひょっとしてそれって……
STR_QUEST_RANDOM_FLAVOR_003,不思議な魔物がいた！<CR>すごく素早いけどこれなら追いつけるはず
STR_QUEST_RANDOM_FLAVOR_004,薬が足りなくて困っているらしい。<CR>薬くらいなら調合できるかな
STR_QUEST_RANDOM_FLAVOR_005,高濃度マナのせいで体調がよくないらしい。<CR>助けてあげないと！
STR_QUEST_RANDOM_FLAVOR_006,怪しい人から怪しい噂……<CR>怪しいから無視してもいい気もするけど面白そうイヒヒ
STR_QUEST_RANDOM_FLAVOR_007,橋の近くに魔物が住み着いちゃったらしい。<CR>危険だから退治しちゃおっか
STR_QUEST_RANDOM_FLAVOR_008,髪飾りを作るためにシロヒメクサを集めているんだって。<CR>一緒に集めてあげてもいいかな
STR_QUEST_RANDOM_FLAVOR_009,ウルフに囲まれてる！逃げる？戦う？
STR_QUEST_RANDOM_FLAVOR_010,話しかけたら、時間を奪ったんだから手伝えって……<CR>怒らせると面倒そうだから集めて渡しておこうかな
STR_QUEST_RANDOM_FLAVOR_011,太陽の花を見たいらしい。<CR>持ってきてあげたら喜んでくれるかな
STR_QUEST_RANDOM_FLAVOR_012,魔物に追い回されて転んだから仕返ししてくれって……<CR>怒らせたら魔物よりも怖そうな人だなぁ
STR_QUEST_RANDOM_FLAVOR_013,面白い話を聞いたね。<CR>少し怖い気もするけど見てみたい気もする……
STR_QUEST_RANDOM_FLAVOR_014,夜になると会館の方から不気味な物音がするらしい……<CR>聞かなかったことにしちゃおっかな……
STR_QUEST_RANDOM_FLAVOR_015,基地の補強に石材がたくさんいるんだって。<CR>報酬も弾んでくれるみたいだし手伝ってみようかな
STR_QUEST_RANDOM_FLAVOR_016,素敵な夢を教えてもらったね。<CR>お花集め手伝ってみようかな。<CR>でもお花ってそんなに長持ちするのかな……
STR_QUEST_RANDOM_FLAVOR_017,お気に入りのコースに強そうな魔物が出るらしい。<CR>体鍛えてるなら自分でどうにかすればいいのになぁ
STR_QUEST_RANDOM_FLAVOR_018,やばい……どう見てもやばい人だ……<CR>でも悪い人ではなさそうだし交換してみてもいいのかな
STR_QUEST_RANDOM_FLAVOR_019,パンサーがたくさん寄ってきてる！<CR>ここは怖い場所だって思い知らせないと！
STR_QUEST_RANDOM_FLAVOR_020,外に誰かいると思ったら調査団の団員だった！<CR>資材が足りてないみたいで、困ってそうだけど手伝えないかな？
STR_QUEST_RANDOM_FLAVOR_021,朝にしか出てこない魔物の被害で困っているみたい。<CR>朝から戦うのは大変だけど、倒しにいかないと
STR_QUEST_RANDOM_FLAVOR_022,昼は魔物の数が多くて大変なんだよね……。<CR>ひたすら魔物を倒そう！
STR_QUEST_RANDOM_FLAVOR_023,朝は比較的安全に採取ができるのがメリットだよね。<CR>とにかくたくさん採取しよう！
STR_QUEST_RANDOM_FLAVOR_024,魔物も多くて危ないけど、昼限定の素材もあるみたい。<CR>邪魔な魔物は倒しながら、周囲を探索しよう
STR_QUEST_RANDOM_FLAVOR_025,夜にしかない素材って結構あるんだよね。<CR>周囲の魔物に気を付けながら採取しよう
STR_QUEST_RANDOM_FLAVOR_026,高濃度マナ領域の中にいる魔物は、全部狂暴だね……。<CR>油断せずに戦おう
STR_QUEST_RANDOM_FLAVOR_027,高濃度マナ領域は危険な分、独特な生態系があるんだよね。<CR>いつもよりも特に注意しながら採取しよう
STR_QUEST_RANDOM_FLAVOR_028,見たことないくらい大きな魔物がいる……。<CR>どうやったら倒せるかな？
STR_QUEST_RANDOM_FLAVOR_029,普段、見かけない魔物がいるね。<CR>軽く見た限りはそこまで強そうじゃないけど、<CR>戦うかどうかはよく考えた方がいいかも
STR_QUEST_RANDOM_FLAVOR_030,襲撃してきた敵は倒したけど、家具が壊されちゃったんだよね。<CR>状態を確認して、直しておこう
STR_QUEST_RANDOM_FLAVOR_031,調査団員の人から魔物の討伐を依頼された。<CR>ある程度倒したら報告しよう
STR_QUEST_RANDOM_FLAVOR_032,調査団員の人から採取業務を依頼された。<CR>採取可能な場所を探して、集めて雇用
STR_QUEST_RANDOM_FLAVOR_033,調査団員の人から物資の納品を依頼された。<CR>錬金術を使って、必要な分を作ってしまおう
STR_QUEST_RANDOM_FLAVOR_034,家具を作成してほしいという依頼を受けた。<CR>どんな家具を作ろうかな
STR_QUEST_RANDOM_FLAVOR_035,物を修理してほしいという依頼を受けた。<CR>修理には何が必要だろう
STR_QUEST_RANDOM_FLAVOR_036,次の仕事は遺跡の調査。<CR>しっかり準備してから遺跡に向かおう。
STR_QUEST_RANDOM_FLAVOR_037,次の仕事は間欠泉の調査。<CR>残響片は希少だから忘れないように回収しよう
STR_QUEST_RANDOM_FLAVOR_038,大型の魔物が近くにいる……。<CR>倒すか、逃げるかよく考えよう
STR_QUEST_RANDOM_FLAVOR_039,珍しい採取物の場所を教えてもらった。<CR>錬金術で使うために、早速取りに行こう
STR_QUEST_RANDOM_FLAVOR_040,強力な道具の作成をお願いされた。<CR>しっかり作り込んだものをもって行かないと。
STR_QUEST_RANDOM_FLAVOR_041,珍しいものを作ってほしいという依頼を受けた。<CR>作業台をこのあたりに配置して、指定の品を作ろう
STR_QUEST_RANDOM_FLAVOR_042,すごい近くを魔物が駆けて行った……。<CR>危険だし、後を追いかけて倒しにいかないと
STR_QUEST_RANDOM_FLAVOR_043,空から魔物が降ってきてる……？<CR>放置するわけにもいかないし、倒しに行こう！
STR_QUEST_RANDOM_FLAVOR_044,強くなるためには魔物と戦わないといけないけど……<CR>うん、あれくらいの強さの魔物ならちょうどいいかな。<CR>少し倒してみよう
STR_QUEST_RANDOM_FLAVOR_045,想像よりも魔物が多い……。<CR>あれだけいると調査の支障になるよね。<CR>忘れずに倒しに行こう
STR_QUEST_RANDOM_FLAVOR_046,アルバーから食べ物を持ってきてほしいという依頼を受けた。<CR>満足してもらえるようにたくさん持っていこう
STR_QUEST_RANDOM_FLAVOR_047,アルバーから魔物を倒してほしいという依頼を受けた。<CR>アルバーの皆が危ないし、早速倒しに行こう
STR_QUEST_RANDOM_FLAVOR_048,この地域には、特定の魔物が好む場所があるらしい。<CR>場所を教えてもらったから早速行ってみよう
STR_QUEST_RANDOM_FLAVOR_049,調合で使う素材って、同じ場所で群生してることが多いよね。<CR>他にも見つけたら、忘れずに場所をメモしておこう
STR_QUEST_RANDOM_FLAVOR_050,宝箱が隠されている場所があるという話を聞いた。<CR>鍵を用意しないといけないらしいけど、どこにあるんだろう
STR_QUEST_RANDOM_FLAVOR_051,☓
STR_QUEST_RANDOM_FLAVOR_052,☓
STR_QUEST_RANDOM_FLAVOR_053,☓
STR_QUEST_RANDOM_FLAVOR_054,☓
STR_QUEST_RANDOM_FLAVOR_055,☓
STR_QUEST_RANDOM_FLAVOR_056,☓
STR_QUEST_RANDOM_FLAVOR_057,☓
STR_QUEST_RANDOM_FLAVOR_058,☓
STR_QUEST_RANDOM_FLAVOR_059,☓
STR_QUEST_RANDOM_FLAVOR_060,☓
STR_QUEST_RANDOM_FLAVOR_061,☓
STR_QUEST_RANDOM_FLAVOR_062,☓
STR_QUEST_RANDOM_FLAVOR_063,☓
STR_QUEST_RANDOM_FLAVOR_064,☓
STR_QUEST_RANDOM_FLAVOR_065,☓
STR_QUEST_RANDOM_FLAVOR_066,☓
STR_QUEST_RANDOM_FLAVOR_067,☓
STR_QUEST_RANDOM_FLAVOR_068,☓
STR_QUEST_RANDOM_FLAVOR_069,調査の中で出会った依頼だ。<CR>私も団員の１人として、協力してあげよう
STR_QUEST_RANDOM_DETAIL_TEXT_000,天候が<STR0>の間に、<STR1>を採取する
STR_QUEST_RANDOM_DETAIL_TEXT_001,天候が<STR0>の間に、<STR1>を納品する
STR_QUEST_RANDOM_DETAIL_TEXT_002,天候が<STR0>の間に、<STR1>を討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_003,時間帯が<STR0>の間に、<STR1>を採取する
STR_QUEST_RANDOM_DETAIL_TEXT_004,時間帯が<STR0>の間に、<STR1>を納品する
STR_QUEST_RANDOM_DETAIL_TEXT_005,時間帯が<STR0>の間に、<STR1>を討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_006,高濃度マナ領域内で<STR0>を採取する
STR_QUEST_RANDOM_DETAIL_TEXT_007,高濃度マナ領域内で<STR0>を納品する
STR_QUEST_RANDOM_DETAIL_TEXT_008,高濃度マナ領域内で<STR0>を討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_009,<STR0>を追いかけて捕まえる
STR_QUEST_RANDOM_DETAIL_TEXT_010,<STR0>をパーティに入れて戦闘する
STR_QUEST_RANDOM_DETAIL_TEXT_011,巨大な<STR0>を討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_012,光る<STR0>を討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_013,<STR0>の群れを討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_014,襲撃してきた魔物を討伐する
STR_QUEST_RANDOM_DETAIL_TEXT_015,壊れた<STR0>を修理する
STR_QUEST_NORMAL_TITLE_000,ノーマルクエスト
STR_QUEST_NORMAL_TITLE_001,運び屋
STR_QUEST_NORMAL_TITLE_002,運び屋２
STR_QUEST_NORMAL_TITLE_003,運び屋３
STR_QUEST_NORMAL_TITLE_004,運び屋４
STR_QUEST_NORMAL_TITLE_005,運び屋５
STR_QUEST_NORMAL_TITLE_006,遺物収集のススメ
STR_QUEST_NORMAL_TITLE_007,遺物収集のススメ２
STR_QUEST_NORMAL_TITLE_008,遺物収集のススメ３
STR_QUEST_NORMAL_TITLE_009,通せんぼ
STR_QUEST_NORMAL_TITLE_010,畑荒らしを退治せよ
STR_QUEST_NORMAL_TITLE_011,畑荒らしを退治せよ２
STR_QUEST_NORMAL_TITLE_012,ペットを探しています
STR_QUEST_NORMAL_TITLE_013,ペットを探しています２
STR_QUEST_NORMAL_TITLE_014,ペットを探しています３
STR_QUEST_NORMAL_TITLE_015,福利厚生は大事
STR_QUEST_NORMAL_TITLE_016,福利厚生は大事２
STR_QUEST_NORMAL_TITLE_017,福利厚生は大事３
STR_QUEST_NORMAL_TITLE_018,リサイクルビジネス
STR_QUEST_NORMAL_TITLE_019,リサイクルビジネス２
STR_QUEST_NORMAL_TITLE_020,リサイクルビジネス３
STR_QUEST_NORMAL_TITLE_021,リサイクルビジネス４
STR_QUEST_NORMAL_TITLE_022,鉄道マニア
STR_QUEST_NORMAL_TITLE_023,鉄道マニア２
STR_QUEST_NORMAL_TITLE_024,鉄道マニア３
STR_QUEST_NORMAL_TITLE_025,グルメ紀行
STR_QUEST_NORMAL_TITLE_026,グルメ紀行２
STR_QUEST_NORMAL_TITLE_027,グルメ紀行３
STR_QUEST_NORMAL_TITLE_028,悲しきネル族
STR_QUEST_NORMAL_TITLE_029,悲しきネル族２
STR_QUEST_NORMAL_TITLE_030,漁村の復興
